ID_покупателя,Сегмент_товаров,Сегмент_объемов,Сегмент_RFM,Сегмент_ABC,Сегмент_процент_выкупа,Купит_в_течении_30_дней,Потратит_в_течении_30_дней,Страна
18015.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,173.52348489199824,united kingdom
17385.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,176.75908349580186,united kingdom
17297.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,175.27107459062103,united kingdom
16024.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,192.19434101293217,united kingdom
17266.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,189.22600050132706,united kingdom
14954.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,188.66702558606846,united kingdom
14452.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,182.7359056227303,united kingdom
17247.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,181.15399648749474,united kingdom
17772.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,176.53914195870254,united kingdom
17885.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,177.76176923371997,united kingdom
13428.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,186.7491411191969,united kingdom
18005.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9944397400410295,179.17985872608426,united kingdom
14126.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.9940488798027283,321.42233159110526,united kingdom
12785.0,Бюджетный,Розничный,Перспективные,C,Стандартный,0.9937290828708419,197.6193666036679,portugal
17157.0,Бюджетный,Мелкий_опт,Перспективные,C,Стандартный,0.9937053169433093,313.82866761308924,united kingdom
13255.0,Бюджетный,Мелкий_опт,Перспективные,C,Стандартный,0.9937031674872944,321.7903528176345,united kingdom
14853.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.9936823903535449,232.81155339625423,united kingdom
14618.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.9936787494154654,328.8307938966864,united kingdom
15101.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936653107910773,306.0052688877441,united kingdom
14804.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,313.8251825845271,united kingdom
17668.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9936287804681354,213.06446975136146,united kingdom
13657.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,317.2630803498141,united kingdom
15619.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,320.3562238484934,united kingdom
13986.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,311.67034502367517,united kingdom
15206.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,309.8911311450514,united kingdom
12953.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9936287804681354,214.91274900499712,united kingdom
16119.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,316.34120777118585,united kingdom
13298.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,342.7000124860871,united kingdom
13525.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.9936287804681354,324.973872601195,united kingdom
14987.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9936287804681354,308.23348812141234,united kingdom
15773.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.9936287804681354,316.472384609497,united kingdom
13153.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.9936287804681354,318.1547822235263,united kingdom
14768.0,Бюджетный,Розничный,Спящие,C,Низкий,0.9935736936807397,177.08218122248638,united kingdom
17636.0,Бюджетный,Розничный,Перспективные,C,Стандартный,0.9934128113680826,174.5510281122738,united kingdom
17988.0,Бюджетный,Розничный,Перспективные,C,Стандартный,0.9933683493314208,191.16948463221763,united kingdom
18059.0,Бюджетный,Мелкий_опт,Перспективные,C,Стандартный,0.9933505203980209,272.91791949138224,united kingdom
16956.0,Бюджетный,Розничный,Перспективные,C,Стандартный,0.9933420585038745,180.36329969889,united kingdom
14204.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,191.21586027032646,united kingdom
15690.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9932606590579244,269.4162451553034,united kingdom
15097.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,178.38305058918695,united kingdom
13322.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,181.93509456478876,united kingdom
16149.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9932606590579244,267.56713974598415,united kingdom
14349.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,186.04594569948188,united kingdom
14578.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9932606590579244,277.24543180079934,united kingdom
15790.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,189.5302623132077,united kingdom
17767.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,180.89230499211652,united kingdom
14960.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,174.12944255196186,united kingdom
14658.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,193.1346006520223,united kingdom
12920.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,180.03693917001652,united kingdom
14966.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,186.49104412455682,united kingdom
18101.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,193.8414077925355,united kingdom
15904.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,186.96296563839047,united kingdom
16482.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9932606590579244,267.5432601262296,united kingdom
13560.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,189.7956546588511,united kingdom
17852.0,Бюджетный,Розничный,Перспективные,C,Высокий,0.9932606590579244,184.48296017504344,united kingdom
13502.0,Бюджетный,Мелкий_опт,Перспективные,C,Высокий,0.9932606590579244,268.38446064550345,united kingdom
14287.0,Бюджетный,Мелкий_опт,Спящие,C,Стандартный,0.992357212241663,298.91214514136215,united kingdom
18282.0,Бюджетный,Розничный,Спящие,C,Стандартный,0.9921032661119009,181.39558114088607,united kingdom
14793.0,Бюджетный,Розничный,Спящие,C,Стандартный,0.9920177129995503,194.03746122275925,united kingdom
12586.0,Бюджетный,Розничный,Спящие,C,Стандартный,0.9919753569671016,189.6597003092295,italy
17010.0,Бюджетный,Розничный,Спящие,C,Стандартный,0.9919287776421833,175.84696059153708,united kingdom
18030.0,Бюджетный,Розничный,Спящие,C,Стандартный,0.9919174713977437,197.24038417622722,united kingdom
14860.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918821482421902,293.8794721903583,united kingdom
14785.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,271.9694754436119,united kingdom
13638.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,290.2638859948616,united kingdom
16313.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,309.01441126986265,united kingdom
13277.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,292.3229209583743,united kingdom
14946.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,204.7856613689218,united kingdom
12962.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,191.74157256914896,united kingdom
14520.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,298.6830234711031,united kingdom
17737.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,293.4908228410252,united kingdom
12531.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,201.32444202634616,germany
17468.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,280.5862611393239,united kingdom
15634.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,196.088562132741,united kingdom
13978.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,302.60350800369724,united kingdom
17359.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,299.96443702954724,united kingdom
13188.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,316.1446350232392,united kingdom
16856.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,188.20258566393625,united kingdom
14480.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,304.1527079646697,united kingdom
18249.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,284.1197881331566,united kingdom
13349.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,312.82398147285465,united kingdom
15428.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,281.44736767809053,united kingdom
18184.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,262.9545361773068,united kingdom
15783.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,307.3434085695518,united kingdom
16596.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,192.52071793827088,united kingdom
12660.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,182.90141089599877,france
14581.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,303.46119694953796,united kingdom
14865.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,268.8544435382338,united kingdom
15540.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,302.06585941451544,united kingdom
14601.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,288.5358371156695,united kingdom
13079.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,299.0285741238358,united kingdom
13404.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,299.87943088349715,united kingdom
16620.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,178.78836182988204,united kingdom
18273.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,295.97145540366625,united kingdom
16789.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,186.59524943960298,united kingdom
17436.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,294.4256231858143,united kingdom
12966.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,185.85330901561616,united kingdom
13436.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,193.62291566741436,united kingdom
12367.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,298.30657328427696,denmark
14219.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,284.6514561086214,united kingdom
14836.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,182.88992093879818,united kingdom
17942.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,279.482253714185,united kingdom
15393.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,296.6089140522177,united kingdom
16528.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,310.3086182311636,united kingdom
18058.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,287.81854073574357,united kingdom
12442.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,300.70499439017465,spain
14354.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,288.3451957370637,united kingdom
13017.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,346.00944084774125,united kingdom
18174.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,294.61687128899445,united kingdom
14385.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,298.90299584837453,united kingdom
16988.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,191.82105840142032,united kingdom
16569.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,284.98393919430265,united kingdom
16852.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,189.68519002657564,united kingdom
15992.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,184.42733154347405,united kingdom
16597.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,281.2665839297749,united kingdom
16189.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,302.10772030454325,united kingdom
14569.0,Бюджетный,Розничный,Спящие,C,Высокий,0.9918336013063316,196.97427174465787,united kingdom
13207.0,Бюджетный,Мелкий_опт,Спящие,C,Высокий,0.9918336013063316,294.7850731710463,united kingdom
17838.0,Бюджетный,Мелкий_опт,Лучшие,A,Низкий,0.762391353730983,81.88655571929434,united kingdom
13725.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.755419470551823,158.79996977397377,united kingdom
15521.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7430874207630594,293.4673552174781,united kingdom
14808.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7371367423645543,353.16980765640835,united kingdom
16150.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7367584812833432,210.17950447944258,united kingdom
13246.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7354630163142354,304.2692716179309,united kingdom
18257.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7352286591002305,210.74994958308451,united kingdom
16253.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7352170830925703,335.35733635254724,united kingdom
12708.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7350290705437874,256.24809967445896,germany
12597.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7341596498332277,471.7031176062295,spain
12610.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7339016591044057,204.53441817129283,italy
18075.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7336869236451046,263.64837473516667,united kingdom
16743.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7336513874340059,421.6920694525802,united kingdom
14842.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7335111288164312,238.2386160901907,united kingdom
12517.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7334765979924909,298.0286620331774,germany
17696.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7331911910971453,309.9449726932635,united kingdom
16912.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7331676960268905,207.21418485773864,united kingdom
15321.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7331350134159506,259.14003237645517,united kingdom
12779.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7330585254006048,384.26852804430234,poland
15291.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7330524984205296,314.65326469075404,united kingdom
13481.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7329631134764989,261.94757192587724,united kingdom
16607.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7329367349838256,449.73244013556126,united kingdom
13136.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7328147739390544,247.83157295303477,united kingdom
13527.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7327111553498822,310.5314249997824,united kingdom
13983.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7326701348457972,280.5266393058601,united kingdom
14315.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7326407334558049,207.11939309967516,united kingdom
17672.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7326239511265171,299.858461217141,united kingdom
12456.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.7325910849170396,320.8757542279349,switzerland
14502.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.7325534955941371,398.38358770529805,united kingdom
17211.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7325112806993167,274.09207475182495,united kingdom
15493.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.732408555806503,213.371722387604,united kingdom
12647.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7323144282986697,318.7733280843408,germany
12949.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7322015164334869,503.7810189684739,united kingdom
13327.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7321933330617321,289.32683486636006,united kingdom
14286.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7321764693206058,699.3262838664452,united kingdom
15093.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7321496918438064,392.99297321594594,united kingdom
16841.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7321401548291131,319.61082330854185,united kingdom
12408.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7321382568306911,285.8066954621747,belgium
14239.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7321317081233101,209.4592603178898,united kingdom
17314.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.732033201116222,342.1716153240472,united kingdom
13988.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7320212557539713,569.9904114997178,united kingdom
15696.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7319760497440758,235.0385268798786,united kingdom
16791.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7318902208487558,241.64557510853894,united kingdom
15955.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7318721870356429,440.9739692947242,united kingdom
12406.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7318445815657615,298.9725170397379,denmark
15845.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7317355256360496,357.3800582012255,united kingdom
13975.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.731731588839993,352.6731317998573,united kingdom
15527.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7317194607559954,228.3062856231469,united kingdom
17442.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7317159520434529,332.3124286854825,united kingdom
16186.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7317108617292045,536.464989081476,united kingdom
13862.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7316534992752733,342.037048159444,united kingdom
13982.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7316489297950927,214.70570857057413,united kingdom
13384.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7315625362195182,409.7577510342891,united kingdom
15974.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.731529990838542,435.01191856509735,united kingdom
12721.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7315162686071554,397.9970435529287,france
15752.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7315160902644218,404.8540937128008,united kingdom
16628.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7315076820224563,284.6369394216825,united kingdom
18069.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7314837396338337,340.2782635631785,united kingdom
14232.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7314489462025298,316.1250698920023,united kingdom
14341.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7313627583767593,311.366210633207,united kingdom
13815.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7313271681733786,452.6450152870686,germany
17272.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7313207262631097,306.55497701089496,united kingdom
17162.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7313034811155688,197.20185181281784,united kingdom
13381.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7313016595612883,420.5050947144067,united kingdom
13632.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7312994979891122,223.7044937794813,united kingdom
12380.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7312881767996631,264.66062407840366,belgium
13421.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7312880690102184,253.6100212296016,united kingdom
13895.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7312669765771439,296.83046692210127,united kingdom
17164.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7312578803545544,343.81087538037985,united kingdom
12594.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.731243699958126,320.5281572030071,italy
14221.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7312291275059392,463.81486495712016,united kingdom
17512.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7312163583026658,342.16856642229726,united kingdom
15105.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,257.94391984430706,united kingdom
17092.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,218.7656767234293,united kingdom
14498.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,245.54298007837616,united kingdom
13880.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,396.95033854273544,united kingdom
17191.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,267.0196244034256,united kingdom
17634.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,249.60289793703407,united kingdom
16409.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,279.10028382648903,united kingdom
14544.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,288.7155032296905,united kingdom
14595.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,194.9568971196485,united kingdom
17203.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,417.77383419082565,united kingdom
16771.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,306.7868523209654,united kingdom
15058.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,263.88590100747456,united kingdom
14004.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,452.5800582484012,united kingdom
14524.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,203.7092152513299,united kingdom
18079.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,597.94634309306,united kingdom
17084.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,363.1724223515452,united kingdom
16003.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,270.2559185519343,united kingdom
14030.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,302.247965015306,united kingdom
14482.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,336.09456367649227,united kingdom
14360.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,219.8280298858043,united kingdom
17043.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,196.13220548281856,united kingdom
15114.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,508.42732460803876,united kingdom
17160.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,550.7215373963734,united kingdom
13654.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,413.9204891928212,united kingdom
17965.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,334.4329985425541,united kingdom
13700.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,460.8509224319849,united kingdom
17625.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,288.10777980127926,united kingdom
17015.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,340.0717589704825,united kingdom
16945.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,580.1925019027931,united kingdom
14700.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,280.2453802303603,united kingdom
16710.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,386.1421195843036,united kingdom
14387.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,197.05492326396518,united kingdom
15819.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,297.9215876005315,united kingdom
15203.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,346.1955266463181,united kingdom
14810.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,256.57483303117976,united kingdom
16497.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,329.9420234748145,united kingdom
13285.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,440.4481538159889,united kingdom
12480.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,373.8963463846077,germany
16007.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,330.40801066377855,united kingdom
12726.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,391.1412577263703,france
17790.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,218.85313870718824,united kingdom
17088.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.7311665729233705,196.703131936509,united kingdom
12397.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,304.68661284381625,belgium
17596.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,688.1734438093993,united kingdom
13804.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.7311665729233705,328.6167664178688,united kingdom
15365.0,Бюджетный,Розничный,Лучшие,B,Низкий,0.7231649251021036,148.57582853108357,united kingdom
16533.0,Бюджетный,Розничный,Лучшие,B,Стандартный,0.7031512906456874,155.43486445909332,united kingdom
15050.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6963515349325304,239.76716026889224,united kingdom
13577.0,Бюджетный,Розничный,Лучшие,A,Стандартный,0.6952282594808292,187.16619737964453,united kingdom
17702.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6950961218567919,250.57161117079187,united kingdom
15179.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6938541124202108,307.5922339867649,united kingdom
13456.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6932270096793495,218.98562236440466,united kingdom
15785.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.693138254978345,289.7554377159856,united kingdom
12645.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6931239950589632,242.88607599902838,germany
15671.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6930534418141848,283.59575039825336,united kingdom
14533.0,Бюджетный,Мелкий_опт,Лучшие,A,Стандартный,0.6930320643840028,338.4681356788278,united kingdom
12909.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.6926406054672797,303.6351254660758,united kingdom
16341.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.6925427034508036,272.9416491579093,united kingdom
13157.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.69240924438423,282.6654876305474,united kingdom
15240.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.6923482516351019,272.2654988276642,united kingdom
14226.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.6922825305340533,256.12946574997227,united kingdom
16218.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.6922627679312465,320.0649636922307,united kingdom
17663.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.6922257204502533,195.31890711511693,united kingdom
